date,ndvi,snow_cover_pct,accumulation_area_ratio,surface_albedo
2024-03-01,0.4464553750969444,50.349010424950094,0.8153182457511556,0.2944989660569672
2024-04-01,0.4190171068870597,27.849293110196843,0.6401711722098942,0.2894399017697792
2024-04-01,0.4839312418974909,33.0734320156912,0.523265243711195,0.2673590363268444
2024-05-01,0.3461449145292947,21.81901545298192,0.6690143991711113,0.3892945026583279
2024-05-01,0.3388268607337074,24.58682461272308,0.6872320636720678,0.319696178756029
2024-06-01,0.2170575987408322,20.65370288643045,0.5598779528114164,0.4007052710394346
2024-06-01,0.2357000247046046,23.310653372605238,0.6183342005738351,0.4273374853488905
2024-07-01,0.0736618812286772,31.949321967193605,0.8189802933217672,0.4828993542700258
2024-07-01,0.0638345399665009,31.22560433179742,0.6224092481810417,0.4360054898401484
2024-08-01,-0.0634490667681751,28.81092250586574,0.5191701714644849,0.4816218195873162
2024-08-01,-0.0184484586835303,27.820689244102788,0.6012592400781794,0.4908821385931282
2024-09-01,-0.1423396859034202,60.66516687328132,0.5160278157819224,0.5115311392611154
2024-09-01,-0.0993499054061046,55.81581876077479,0.6097676098548831,0.4977534390061834
2024-10-01,-0.1355499823696248,55.23956100238749,0.5400607354555977,0.4928275434693145
2024-10-01,0.0128690827225342,65.05116530509794,0.5226990216144534,0.4821831483877794
2024-11-01,0.0276742523966488,75.22183663835524,0.3876104275690193,0.5115776161691049
2024-11-01,0.036767158338102,71.0732188582934,0.6024510174258942,0.4622833340008687
2024-12-01,0.3360084583294809,82.31051737131635,0.6497998291245449,0.4151501542009462
2024-12-01,0.2428199397161735,82.94158603242288,0.5474244978319238,0.4223914982286916
2025-01-01,0.3812833673882503,76.97606059140051,0.7451143607795041,0.3393899770477894
2025-02-01,0.4169497433145174,61.99891561420603,0.6959270826085207,0.3018810948086626
2025-03-01,0.4464553750969444,50.349010424950094,0.8153182457511556,0.2944989660569672
2025-04-01,0.4839312418974909,33.0734320156912,0.523265243711195,0.2673590363268444
2025-05-01,0.3388268607337074,24.58682461272308,0.6872320636720678,0.319696178756029
